split_id,tree,depth,direction,message_type,bytes,count
0,0,0,ClientToShareholder,CommittedStatsShare,353664,1842
0,0,0,ShareholderToAggregator,Share,320,2
0,0,0,AggregatorBroadcast,BinConfiguration,73680,614
0,0,0,AggregatorBroadcast,BinConfiguration,73680,614
0,0,0,AggregatorBroadcast,BinConfiguration,73680,614
0,0,0,AggregatorBroadcast,BinConfiguration,73680,614
0,0,0,AggregatorBroadcast,BinConfiguration,73680,614
0,0,0,AggregatorBroadcast,BinConfiguration,73680,614
0,0,0,AggregatorBroadcast,BinConfiguration,73680,614
0,0,0,AggregatorBroadcast,BinConfiguration,73680,614
0,0,0,ClientToShareholder,CommittedGradientShare,3197712,1842
0,0,0,ShareholderToAggregator,Share,3360,2
0,0,0,AggregatorBroadcast,SplitDecision,49120,614
0,0,1,ClientToShareholder,CommittedGradientShare,6395424,3684
0,0,1,ShareholderToAggregator,Share,3360,2
0,0,1,AggregatorBroadcast,SplitDecision,49120,614
0,0,1,ShareholderToAggregator,Share,3360,2
0,0,1,AggregatorBroadcast,SplitDecision,49120,614
0,0,2,ClientToShareholder,CommittedGradientShare,12790848,7368
0,0,2,ShareholderToAggregator,Share,3360,2
0,0,2,AggregatorBroadcast,SplitDecision,49120,614
0,0,2,ShareholderToAggregator,Share,3360,2
0,0,2,AggregatorBroadcast,SplitDecision,49120,614
0,0,2,ShareholderToAggregator,Share,3360,2
0,0,2,AggregatorBroadcast,SplitDecision,49120,614
0,0,2,ShareholderToAggregator,Share,3360,2
0,0,2,AggregatorBroadcast,SplitDecision,49120,614
0,0,3,ClientToShareholder,CommittedGradientShare,25581696,14736
0,0,3,ShareholderToAggregator,Share,3360,2
0,0,3,AggregatorBroadcast,SplitDecision,49120,614
0,0,3,ShareholderToAggregator,Share,3360,2
0,0,3,AggregatorBroadcast,SplitDecision,49120,614
0,0,3,ShareholderToAggregator,Share,3360,2
0,0,3,ShareholderToAggregator,Share,3360,2
0,0,3,AggregatorBroadcast,SplitDecision,49120,614
0,0,3,ShareholderToAggregator,Share,3360,2
0,0,3,AggregatorBroadcast,SplitDecision,49120,614
0,0,3,ShareholderToAggregator,Share,3360,2
0,0,3,AggregatorBroadcast,SplitDecision,49120,614
0,0,3,ShareholderToAggregator,Share,3360,2
0,0,3,AggregatorBroadcast,SplitDecision,49120,614
0,0,3,ShareholderToAggregator,Share,3360,2
0,1,0,ClientToShareholder,CommittedGradientShare,3197712,1842
0,1,0,ShareholderToAggregator,Share,3360,2
0,1,0,AggregatorBroadcast,SplitDecision,49120,614
0,1,1,ClientToShareholder,CommittedGradientShare,6395424,3684
0,1,1,ShareholderToAggregator,Share,3360,2
0,1,1,AggregatorBroadcast,SplitDecision,49120,614
0,1,1,ShareholderToAggregator,Share,3360,2
0,1,1,AggregatorBroadcast,SplitDecision,49120,614
0,1,2,ClientToShareholder,CommittedGradientShare,12790848,7368
0,1,2,ShareholderToAggregator,Share,3360,2
0,1,2,AggregatorBroadcast,SplitDecision,49120,614
0,1,2,ShareholderToAggregator,Share,3360,2
0,1,2,AggregatorBroadcast,SplitDecision,49120,614
0,1,2,ShareholderToAggregator,Share,3360,2
0,1,2,AggregatorBroadcast,SplitDecision,49120,614
0,1,2,ShareholderToAggregator,Share,3360,2
0,1,2,AggregatorBroadcast,SplitDecision,49120,614
0,1,3,ClientToShareholder,CommittedGradientShare,25581696,14736
0,1,3,ShareholderToAggregator,Share,3360,2
0,1,3,ShareholderToAggregator,Share,3360,2
0,1,3,AggregatorBroadcast,SplitDecision,49120,614
0,1,3,ShareholderToAggregator,Share,3360,2
0,1,3,AggregatorBroadcast,SplitDecision,49120,614
0,1,3,ShareholderToAggregator,Share,3360,2
0,1,3,AggregatorBroadcast,SplitDecision,49120,614
0,1,3,ShareholderToAggregator,Share,3360,2
0,1,3,AggregatorBroadcast,SplitDecision,49120,614
0,1,3,ShareholderToAggregator,Share,3360,2
0,1,3,AggregatorBroadcast,SplitDecision,49120,614
0,1,3,ShareholderToAggregator,Share,3360,2
0,1,3,AggregatorBroadcast,SplitDecision,49120,614
0,1,3,ShareholderToAggregator,Share,3360,2
0,2,0,ClientToShareholder,CommittedGradientShare,3197712,1842
0,2,0,ShareholderToAggregator,Share,3360,2
0,2,0,AggregatorBroadcast,SplitDecision,49120,614
0,2,1,ClientToShareholder,CommittedGradientShare,6395424,3684
0,2,1,ShareholderToAggregator,Share,3360,2
0,2,1,AggregatorBroadcast,SplitDecision,49120,614
0,2,1,ShareholderToAggregator,Share,3360,2
0,2,1,AggregatorBroadcast,SplitDecision,49120,614
0,2,2,ClientToShareholder,CommittedGradientShare,12790848,7368
0,2,2,ShareholderToAggregator,Share,3360,2
0,2,2,AggregatorBroadcast,SplitDecision,49120,614
0,2,2,ShareholderToAggregator,Share,3360,2
0,2,2,AggregatorBroadcast,SplitDecision,49120,614
0,2,2,ShareholderToAggregator,Share,3360,2
0,2,2,AggregatorBroadcast,SplitDecision,49120,614
0,2,2,ShareholderToAggregator,Share,3360,2
0,2,2,AggregatorBroadcast,SplitDecision,49120,614
0,2,3,ClientToShareholder,CommittedGradientShare,25581696,14736
0,2,3,ShareholderToAggregator,Share,3360,2
0,2,3,AggregatorBroadcast,SplitDecision,49120,614
0,2,3,ShareholderToAggregator,Share,3360,2
0,2,3,AggregatorBroadcast,SplitDecision,49120,614
0,2,3,ShareholderToAggregator,Share,3360,2
0,2,3,ShareholderToAggregator,Share,3360,2
0,2,3,AggregatorBroadcast,SplitDecision,49120,614
0,2,3,ShareholderToAggregator,Share,3360,2
0,2,3,AggregatorBroadcast,SplitDecision,49120,614
0,2,3,ShareholderToAggregator,Share,3360,2
0,2,3,AggregatorBroadcast,SplitDecision,49120,614
0,2,3,ShareholderToAggregator,Share,3360,2
0,2,3,AggregatorBroadcast,SplitDecision,49120,614
0,2,3,ShareholderToAggregator,Share,3360,2
0,2,3,AggregatorBroadcast,SplitDecision,49120,614
0,3,0,ClientToShareholder,CommittedGradientShare,3197712,1842
0,3,0,ShareholderToAggregator,Share,3360,2
0,3,0,AggregatorBroadcast,SplitDecision,49120,614
0,3,1,ClientToShareholder,CommittedGradientShare,6395424,3684
0,3,1,ShareholderToAggregator,Share,3360,2
0,3,1,AggregatorBroadcast,SplitDecision,49120,614
0,3,1,ShareholderToAggregator,Share,3360,2
0,3,1,AggregatorBroadcast,SplitDecision,49120,614
0,3,2,ClientToShareholder,CommittedGradientShare,12790848,7368
0,3,2,ShareholderToAggregator,Share,3360,2
0,3,2,AggregatorBroadcast,SplitDecision,49120,614
0,3,2,ShareholderToAggregator,Share,3360,2
0,3,2,AggregatorBroadcast,SplitDecision,49120,614
0,3,2,ShareholderToAggregator,Share,3360,2
0,3,2,AggregatorBroadcast,SplitDecision,49120,614
0,3,2,ShareholderToAggregator,Share,3360,2
0,3,2,AggregatorBroadcast,SplitDecision,49120,614
0,3,3,ClientToShareholder,CommittedGradientShare,25581696,14736
0,3,3,ShareholderToAggregator,Share,3360,2
0,3,3,ShareholderToAggregator,Share,3360,2
0,3,3,AggregatorBroadcast,SplitDecision,49120,614
0,3,3,ShareholderToAggregator,Share,3360,2
0,3,3,AggregatorBroadcast,SplitDecision,49120,614
0,3,3,ShareholderToAggregator,Share,3360,2
0,3,3,AggregatorBroadcast,SplitDecision,49120,614
0,3,3,ShareholderToAggregator,Share,3360,2
0,3,3,AggregatorBroadcast,SplitDecision,49120,614
0,3,3,ShareholderToAggregator,Share,3360,2
0,3,3,AggregatorBroadcast,SplitDecision,49120,614
