split_id,tree,depth,direction,message_type,bytes,count
0,0,0,ClientToShareholder,CommittedStatsShare,744192,1368
0,0,0,ShareholderToAggregator,Share,1024,2
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,ClientToShareholder,CommittedGradientShare,8634816,1368
0,0,0,ShareholderToAggregator,Share,12512,2
0,0,0,AggregatorBroadcast,SplitDecision,36480,456
0,1,0,ClientToShareholder,CommittedGradientShare,8634816,1368
