split_id,n_trees,accuracy,auc_roc,f1
0,1,0.628319,0.961268,0.771739
0,2,0.911504,0.968813,0.934211
0,3,0.929204,0.968142,0.946667
0,4,0.955752,0.980718,0.965986
0,5,0.955752,0.981388,0.965986
0,6,0.964602,0.981388,0.972603
0,7,0.964602,0.988431,0.972603
0,8,0.964602,0.988766,0.972603
0,9,0.964602,0.989101,0.972603
0,10,0.964602,0.987760,0.972603
0,11,0.973451,0.988095,0.979310
0,12,0.973451,0.987425,0.979310
0,13,0.973451,0.987760,0.979310
0,14,0.973451,0.987425,0.979310
0,15,0.973451,0.987425,0.979310
1,1,0.628319,0.981221,0.771739
1,2,0.920354,0.994802,0.940397
1,3,0.946903,0.995808,0.959459
1,4,0.955752,0.996144,0.965517
1,5,0.955752,0.995473,0.965517
1,6,0.955752,0.996814,0.965517
1,7,0.955752,0.996479,0.965517
1,8,0.955752,0.997317,0.965517
1,9,0.955752,0.998323,0.965517
1,10,0.955752,0.997317,0.965517
1,11,0.964602,0.998323,0.972222
1,12,0.955752,0.998659,0.965517
1,13,0.955752,0.997317,0.965517
1,14,0.964602,0.998659,0.972222
1,15,0.955752,0.997653,0.965517
2,1,0.628319,0.970993,0.771739
2,2,0.911504,0.973340,0.934211
2,3,0.946903,0.972334,0.959459
2,4,0.964602,0.972837,0.972603
2,5,0.982301,0.970825,0.986111
2,6,0.982301,0.970825,0.986111
2,7,0.982301,0.969819,0.986111
2,8,0.982301,0.969819,0.986111
2,9,0.982301,0.969484,0.986111
2,10,0.982301,0.969484,0.986111
2,11,0.982301,0.978706,0.986111
2,12,0.982301,0.978370,0.986111
2,13,0.982301,0.977867,0.986111
2,14,0.982301,0.976861,0.986111
2,15,0.982301,0.976190,0.986111
3,1,0.628319,0.959088,0.771739
3,2,0.911504,0.972502,0.931507
3,3,0.911504,0.972837,0.931507
3,4,0.929204,0.977364,0.944444
3,5,0.946903,0.979041,0.957746
3,6,0.955752,0.977867,0.964539
3,7,0.964602,0.976526,0.971429
3,8,0.955752,0.976861,0.964539
3,9,0.955752,0.978203,0.964539
3,10,0.964602,0.978203,0.971429
3,11,0.964602,0.977867,0.971429
3,12,0.964602,0.979209,0.971429
3,13,0.964602,0.979376,0.971429
3,14,0.964602,0.984909,0.971429
3,15,0.964602,0.985245,0.971429
4,1,0.628319,0.968142,0.771739
4,2,0.858407,0.974849,0.898734
4,3,0.929204,0.981556,0.946667
4,4,0.938053,0.979209,0.951724
4,5,0.955752,0.978538,0.965035
4,6,0.938053,0.979879,0.951724
4,7,0.946903,0.978706,0.958333
4,8,0.955752,0.978873,0.965035
4,9,0.955752,0.978538,0.965035
4,10,0.964602,0.977532,0.971831
4,11,0.955752,0.978538,0.965035
4,12,0.964602,0.978538,0.971831
4,13,0.955752,0.978873,0.965035
4,14,0.955752,0.979209,0.965035
4,15,0.955752,0.979879,0.965035
