split_id,tree,depth,direction,message_type,bytes,count
0,0,0,ClientToShareholder,CommittedStatsShare,353664,1842
0,0,0,ShareholderToAggregator,Share,320,2
0,0,0,AggregatorBroadcast,BinConfiguration,73680,614
0,0,0,AggregatorBroadcast,BinConfiguration,73680,614
0,0,0,AggregatorBroadcast,BinConfiguration,73680,614
0,0,0,AggregatorBroadcast,BinConfiguration,73680,614
0,0,0,AggregatorBroadcast,BinConfiguration,73680,614
0,0,0,AggregatorBroadcast,BinConfiguration,73680,614
0,0,0,AggregatorBroadcast,BinConfiguration,73680,614
0,0,0,AggregatorBroadcast,BinConfiguration,73680,614
0,0,0,ClientToShareholder,CommittedGradientShare,3197712,1842
0,0,0,ShareholderToAggregator,Share,3360,2
0,0,0,AggregatorBroadcast,SplitDecision,49120,614
0,0,1,ClientToShareholder,CommittedGradientShare,3197712,1842
0,0,1,ShareholderToAggregator,Share,3360,2
0,0,1,AggregatorBroadcast,SplitDecision,49120,614
0,0,1,ShareholderToAggregator,Share,3360,2
0,0,1,AggregatorBroadcast,SplitDecision,49120,614
0,0,2,ClientToShareholder,CommittedGradientShare,3197712,1842
0,0,2,ShareholderToAggregator,Share,3360,2
0,0,2,AggregatorBroadcast,SplitDecision,49120,614
0,0,2,ShareholderToAggregator,Share,3360,2
0,0,2,AggregatorBroadcast,SplitDecision,49120,614
0,0,2,ShareholderToAggregator,Share,3360,2
0,0,2,AggregatorBroadcast,SplitDecision,49120,614
0,0,2,ShareholderToAggregator,Share,3360,2
0,0,2,AggregatorBroadcast,SplitDecision,49120,614
0,0,3,ClientToShareholder,CommittedGradientShare,3197712,1842
0,0,3,ShareholderToAggregator,Share,3360,2
0,0,3,AggregatorBroadcast,SplitDecision,49120,614
0,0,3,ShareholderToAggregator,Share,3360,2
0,0,3,AggregatorBroadcast,SplitDecision,49120,614
0,0,3,ShareholderToAggregator,Share,3360,2
0,0,3,ShareholderToAggregator,Share,3360,2
0,0,3,AggregatorBroadcast,SplitDecision,49120,614
0,0,3,ShareholderToAggregator,Share,3360,2
0,0,3,AggregatorBroadcast,SplitDecision,49120,614
0,0,3,ShareholderToAggregator,Share,3360,2
0,0,3,AggregatorBroadcast,SplitDecision,49120,614
0,0,3,ShareholderToAggregator,Share,3360,2
0,0,3,AggregatorBroadcast,SplitDecision,49120,614
0,0,3,ShareholderToAggregator,Share,3360,2
0,0,4,ClientToShareholder,CommittedGradientShare,3197712,1842
0,0,4,ShareholderToAggregator,Share,3360,2
0,0,4,ShareholderToAggregator,Share,3360,2
0,0,4,ShareholderToAggregator,Share,3360,2
0,0,4,ShareholderToAggregator,Share,3360,2
0,0,4,AggregatorBroadcast,SplitDecision,49120,614
0,0,4,ShareholderToAggregator,Share,3360,2
0,0,4,AggregatorBroadcast,SplitDecision,49120,614
0,0,4,ShareholderToAggregator,Share,3360,2
0,0,4,AggregatorBroadcast,SplitDecision,49120,614
0,0,4,ShareholderToAggregator,Share,3360,2
0,0,4,AggregatorBroadcast,SplitDecision,49120,614
0,0,4,ShareholderToAggregator,Share,3360,2
0,0,4,AggregatorBroadcast,SplitDecision,49120,614
0,0,4,ShareholderToAggregator,Share,3360,2
0,0,4,AggregatorBroadcast,SplitDecision,49120,614
0,0,4,ShareholderToAggregator,Share,3360,2
0,0,4,AggregatorBroadcast,SplitDecision,49120,614
0,0,4,ShareholderToAggregator,Share,3360,2
0,0,5,ClientToShareholder,CommittedGradientShare,3197712,1842
0,0,5,ShareholderToAggregator,Share,3360,2
0,0,5,ShareholderToAggregator,Share,3360,2
0,0,5,ShareholderToAggregator,Share,3360,2
0,0,5,ShareholderToAggregator,Share,3360,2
0,0,5,ShareholderToAggregator,Share,3360,2
0,0,5,AggregatorBroadcast,SplitDecision,49120,614
0,0,5,ShareholderToAggregator,Share,3360,2
0,0,5,AggregatorBroadcast,SplitDecision,49120,614
0,0,5,ShareholderToAggregator,Share,3360,2
0,0,5,AggregatorBroadcast,SplitDecision,49120,614
0,0,5,ShareholderToAggregator,Share,3360,2
0,0,5,AggregatorBroadcast,SplitDecision,49120,614
0,0,5,ShareholderToAggregator,Share,3360,2
0,0,5,AggregatorBroadcast,SplitDecision,49120,614
0,0,5,ShareholderToAggregator,Share,3360,2
0,1,0,ClientToShareholder,CommittedGradientShare,3197712,1842
0,1,0,ShareholderToAggregator,Share,3360,2
0,1,0,AggregatorBroadcast,SplitDecision,49120,614
0,1,1,ClientToShareholder,CommittedGradientShare,3197712,1842
0,1,1,ShareholderToAggregator,Share,3360,2
0,1,1,AggregatorBroadcast,SplitDecision,49120,614
0,1,1,ShareholderToAggregator,Share,3360,2
0,1,1,AggregatorBroadcast,SplitDecision,49120,614
0,1,2,ClientToShareholder,CommittedGradientShare,3197712,1842
0,1,2,ShareholderToAggregator,Share,3360,2
0,1,2,AggregatorBroadcast,SplitDecision,49120,614
0,1,2,ShareholderToAggregator,Share,3360,2
0,1,2,AggregatorBroadcast,SplitDecision,49120,614
0,1,2,ShareholderToAggregator,Share,3360,2
0,1,2,AggregatorBroadcast,SplitDecision,49120,614
0,1,2,ShareholderToAggregator,Share,3360,2
0,1,2,AggregatorBroadcast,SplitDecision,49120,614
0,1,3,ClientToShareholder,CommittedGradientShare,3197712,1842
0,1,3,ShareholderToAggregator,Share,3360,2
0,1,3,AggregatorBroadcast,SplitDecision,49120,614
0,1,3,ShareholderToAggregator,Share,3360,2
0,1,3,AggregatorBroadcast,SplitDecision,49120,614
0,1,3,ShareholderToAggregator,Share,3360,2
0,1,3,ShareholderToAggregator,Share,3360,2
0,1,3,AggregatorBroadcast,SplitDecision,49120,614
0,1,3,ShareholderToAggregator,Share,3360,2
0,1,3,AggregatorBroadcast,SplitDecision,49120,614
0,1,3,ShareholderToAggregator,Share,3360,2
0,1,3,AggregatorBroadcast,SplitDecision,49120,614
0,1,3,ShareholderToAggregator,Share,3360,2
0,1,3,AggregatorBroadcast,SplitDecision,49120,614
0,1,3,ShareholderToAggregator,Share,3360,2
0,1,4,ClientToShareholder,CommittedGradientShare,3197712,1842
0,1,4,ShareholderToAggregator,Share,3360,2
0,1,4,ShareholderToAggregator,Share,3360,2
0,1,4,ShareholderToAggregator,Share,3360,2
0,1,4,ShareholderToAggregator,Share,3360,2
0,1,4,AggregatorBroadcast,SplitDecision,49120,614
0,1,4,ShareholderToAggregator,Share,3360,2
0,1,4,AggregatorBroadcast,SplitDecision,49120,614
0,1,4,ShareholderToAggregator,Share,3360,2
0,1,4,AggregatorBroadcast,SplitDecision,49120,614
0,1,4,ShareholderToAggregator,Share,3360,2
0,1,4,AggregatorBroadcast,SplitDecision,49120,614
0,1,4,ShareholderToAggregator,Share,3360,2
0,1,4,AggregatorBroadcast,SplitDecision,49120,614
0,1,4,ShareholderToAggregator,Share,3360,2
0,1,4,ShareholderToAggregator,Share,3360,2
0,1,4,AggregatorBroadcast,SplitDecision,49120,614
0,1,4,ShareholderToAggregator,Share,3360,2
0,1,4,AggregatorBroadcast,SplitDecision,49120,614
0,1,4,ShareholderToAggregator,Share,3360,2
0,1,4,AggregatorBroadcast,SplitDecision,49120,614
0,1,4,ShareholderToAggregator,Share,3360,2
0,1,4,AggregatorBroadcast,SplitDecision,49120,614
0,1,5,ClientToShareholder,CommittedGradientShare,3197712,1842
0,1,5,ShareholderToAggregator,Share,3360,2
0,1,5,ShareholderToAggregator,Share,3360,2
0,1,5,ShareholderToAggregator,Share,3360,2
0,1,5,ShareholderToAggregator,Share,3360,2
0,1,5,ShareholderToAggregator,Share,3360,2
