split_id,tree,depth,direction,message_type,bytes,count
0,0,0,ClientToShareholder,CommittedStatsShare,1240320,2280
0,0,0,ShareholderToAggregator,Share,1536,3
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,AggregatorBroadcast,BinConfiguration,54720,456
0,0,0,ClientToShareholder,CommittedGradientShare,14391360,2280
0,0,0,ShareholderToAggregator,Share,18768,3
0,0,0,AggregatorBroadcast,SplitDecision,36480,456
0,0,1,ClientToShareholder,CommittedGradientShare,28782720,4560
0,0,1,ShareholderToAggregator,Share,18768,3
0,0,1,AggregatorBroadcast,SplitDecision,36480,456
0,0,1,ShareholderToAggregator,Share,18768,3
0,0,1,AggregatorBroadcast,SplitDecision,36480,456
0,0,2,ClientToShareholder,CommittedGradientShare,57565440,9120
0,0,2,ShareholderToAggregator,Share,18768,3
0,0,2,AggregatorBroadcast,SplitDecision,36480,456
0,0,2,ShareholderToAggregator,Share,18768,3
0,0,2,AggregatorBroadcast,SplitDecision,36480,456
0,0,2,ShareholderToAggregator,Share,18768,3
0,0,2,ShareholderToAggregator,Share,18768,3
0,1,0,ClientToShareholder,CommittedGradientShare,14391360,2280
0,1,0,ShareholderToAggregator,Share,18768,3
0,1,0,AggregatorBroadcast,SplitDecision,36480,456
0,1,1,ClientToShareholder,CommittedGradientShare,28782720,4560
0,1,1,ShareholderToAggregator,Share,18768,3
0,1,1,AggregatorBroadcast,SplitDecision,36480,456
0,1,1,ShareholderToAggregator,Share,18768,3
0,1,1,AggregatorBroadcast,SplitDecision,36480,456
0,1,2,ClientToShareholder,CommittedGradientShare,57565440,9120
0,1,2,ShareholderToAggregator,Share,18768,3
0,1,2,AggregatorBroadcast,SplitDecision,36480,456
0,1,2,ShareholderToAggregator,Share,18768,3
0,1,2,AggregatorBroadcast,SplitDecision,36480,456
0,1,2,ShareholderToAggregator,Share,18768,3
0,1,2,ShareholderToAggregator,Share,18768,3
0,1,2,AggregatorBroadcast,SplitDecision,36480,456
0,2,0,ClientToShareholder,CommittedGradientShare,14391360,2280
0,2,0,ShareholderToAggregator,Share,18768,3
0,2,0,AggregatorBroadcast,SplitDecision,36480,456
0,2,1,ClientToShareholder,CommittedGradientShare,28782720,4560
0,2,1,ShareholderToAggregator,Share,18768,3
0,2,1,AggregatorBroadcast,SplitDecision,36480,456
0,2,1,ShareholderToAggregator,Share,18768,3
0,2,1,AggregatorBroadcast,SplitDecision,36480,456
0,2,2,ClientToShareholder,CommittedGradientShare,57565440,9120
0,2,2,ShareholderToAggregator,Share,18768,3
0,2,2,AggregatorBroadcast,SplitDecision,36480,456
0,2,2,ShareholderToAggregator,Share,18768,3
0,2,2,AggregatorBroadcast,SplitDecision,36480,456
0,2,2,ShareholderToAggregator,Share,18768,3
0,2,2,AggregatorBroadcast,SplitDecision,36480,456
0,2,2,ShareholderToAggregator,Share,18768,3
0,2,2,AggregatorBroadcast,SplitDecision,36480,456
0,3,0,ClientToShareholder,CommittedGradientShare,14391360,2280
0,3,0,ShareholderToAggregator,Share,18768,3
0,3,0,AggregatorBroadcast,SplitDecision,36480,456
0,3,1,ClientToShareholder,CommittedGradientShare,28782720,4560
0,3,1,ShareholderToAggregator,Share,18768,3
0,3,1,AggregatorBroadcast,SplitDecision,36480,456
0,3,1,ShareholderToAggregator,Share,18768,3
0,3,1,AggregatorBroadcast,SplitDecision,36480,456
0,3,2,ClientToShareholder,CommittedGradientShare,57565440,9120
0,3,2,ShareholderToAggregator,Share,18768,3
0,3,2,AggregatorBroadcast,SplitDecision,36480,456
0,3,2,ShareholderToAggregator,Share,18768,3
0,3,2,AggregatorBroadcast,SplitDecision,36480,456
0,3,2,ShareholderToAggregator,Share,18768,3
0,3,2,ShareholderToAggregator,Share,18768,3
0,4,0,ClientToShareholder,CommittedGradientShare,14391360,2280
0,4,0,ShareholderToAggregator,Share,18768,3
0,4,0,AggregatorBroadcast,SplitDecision,36480,456
0,4,1,ClientToShareholder,CommittedGradientShare,28782720,4560
0,4,1,ShareholderToAggregator,Share,18768,3
0,4,1,AggregatorBroadcast,SplitDecision,36480,456
0,4,1,ShareholderToAggregator,Share,18768,3
0,4,1,AggregatorBroadcast,SplitDecision,36480,456
0,4,2,ClientToShareholder,CommittedGradientShare,57565440,9120
0,4,2,ShareholderToAggregator,Share,18768,3
0,4,2,AggregatorBroadcast,SplitDecision,36480,456
0,4,2,ShareholderToAggregator,Share,18768,3
0,4,2,AggregatorBroadcast,SplitDecision,36480,456
